longitude,latitude,Cena,Izby,Druh,Plocha,distance_from_centre
21.2400629,48.7184565,169900,3,3 izbový byt,56,310.9
21.25692,48.7032955,179980,3,3 izbový byt,68,311.8
21.2155629,48.7159077,174900,2,2 izbový byt,50,309
21.2364688,48.7127673,189800,4,4 izbový byt,74,310.5
21.2537,48.722739,152000,2,2 izbový byt,59,311.9
21.240751,48.7306662,195800,3,3 izbový byt,68,311.2
22.0002962,48.8068011,84900,2,2 izbový byt,72,367.4
21.2364688,48.7127673,154980,3,3 izbový byt,55,310.5
21.2644379,48.7110226,255000,3,3 izbový byt,70,312.5
21.2087178,48.717947,169980,3,3 izbový byt,64,308.6
21.2170354,48.7192782,199980,4,4 izbový byt,80,309.2
21.2537,48.722739,164980,3,3 izbový byt,68,311.9
21.22992,48.7174215,159980,3,3 izbový byt,55,310.1
21.25692,48.7032955,179980,3,3 izbový byt,68,311.8
21.2732011,48.7541693,139980,2,2 izbový byt,52,314
21.2874163,48.7291475,164980,3,3 izbový byt,67,314.5
21.2537,48.722739,184900,2,2 izbový byt,46,311.9
21.2094241,48.7142008,169980,4,4 izbový byt,65,308.6
21.2577477,48.7209956,159980,2,2 izbový byt,49,312.2
21.2400608,48.7345715,173000,4,4 izbový byt,76,311.2
21.2900378,48.6853833,126900,2,2 izbový byt,41,313.8
21.2783578,48.7403882,174980,4,4 izbový byt,65,314.1
21.279288,48.7382045,139000,2,2 izbový byt,58,314.1
21.2833893,48.6971719,139980,2,2 izbový byt,52,313.6
21.21354,48.7085879,160000,3,3 izbový byt,65,308.8
21.26452422,48.72823776,136990,2,2 izbový byt,39,312.8
21.904475,48.7481941,125000,4,4 izbový byt,76,359.4
21.9148577,48.7559954,115000,2,2 izbový byt,44,360.3
21.9148577,48.7559954,84900,2,2 izbový byt,52,360.3
21.9235212,48.7516381,125000,3,3 izbový byt,71,360.9
22.0788967,48.553643,57000,3,3 izbový byt,85,369.5
21.9148577,48.7559954,141500,3,3 izbový byt,76,360.3
21.9148577,48.7559954,94500,3,3 izbový byt,64,360.3
21.9134554,48.7483517,137500,3,3 izbový byt,75,360.1
21.9046333,48.7515729,109000,3,3 izbový byt,75,359.5
21.9148577,48.7559954,153000,3,3 izbový byt,68,360.3
21.9125818,48.7514315,90700,2,2 izbový byt,47,360.1
21.928966,48.7505849,287000,4,4 izbový byt,125,361.2
21.9148577,48.7559954,63000,1,1 izbový byt,34,360.3
21.9046333,48.7515729,109000,4,4 izbový byt,75,359.5
21.9256528,48.7690977,84000,1,1 izbový byt,37,361.3
21.9148577,48.7559954,138900,5,5 a viac izbový byt,94,360.3
21.9153424,48.7492572,98000,3,3 izbový byt,68,360.2
21.9148577,48.7559954,61500,1,1 izbový byt,32,360.3
21.9293188,48.7591531,111900,3,3 izbový byt,72,361.4
21.9148577,48.7559954,139000,3,3 izbový byt,68,360.3
21.9148577,48.7559954,128000,3,3 izbový byt,67,360.3
21.9148577,48.7559954,129000,3,3 izbový byt,80,360.3
21.9153424,48.7492572,124000,3,3 izbový byt,72,360.2
21.9153424,48.7492572,75000,2,2 izbový byt,50,360.2
21.261514,48.705561,116900,2,2 izbový byt,42,312.2
21.9235212,48.7516381,75000,2,2 izbový byt,49,360.9
21.212878,48.715642,135900,2,2 izbový byt,52,308.8
21.278663,48.7446962,119900,2,2 izbový byt,42,314.2
21.249472,48.727083,122900,2,2 izbový byt,38,311.7
21.246541,48.7209283,124900,1,1 izbový byt,46,311.4
20.5327692,48.9559135,109000,3,3 izbový byt,72,267.2
21.2544479,48.7234209,240000,3,3 izbový byt,90,312
20.5460742,48.9510147,179990,3,3 izbový byt,113,267.9
21.287462,48.685846,165000,3,3 izbový byt,69,313.7
21.2569682,48.7092731,164900,3,3 izbový byt,67,311.9
21.2544479,48.7234209,280000,4,4 izbový byt,128,312
21.2129565,48.7166231,149000,2,2 izbový byt,52,308.9
21.2485517,48.7332592,280000,4,4 izbový byt,94,311.8
21.2652292,48.7281956,139900,2,2 izbový byt,43,312.9
21.4812123,48.6345735,88600,3,3 izbový byt,78,326.9
21.984282,48.820129,246000,3,3 izbový byt,84,366.5
21.2799944,48.7312378,140000,3,3 izbový byt,67,314
21.984282,48.820129,382500,3,3 izbový byt,153,366.5
21.909111,48.753357,130000,3,3 izbový byt,76,359.9
21.984282,48.820129,376000,3,3 izbový byt,136,366.5
20.5678887,48.9433762,125000,3,3 izbový byt,62,269.2
21.2639424,48.758589,129000,2,2 izbový byt,52,313.4
21.278663,48.7446962,359000,4,4 izbový byt,110,314.2
20.533863,48.6628294,69500,3,3 izbový byt,64,258.8
21.262342,48.731303,288050,3,3 izbový byt,130,312.7
21.263483,48.7278056,283900,3,3 izbový byt,89,312.7
21.2536975,48.7162085,249000,4,4 izbový byt,136,311.8
21.262342,48.731303,224875,3,3 izbový byt,75,312.7
21.9046333,48.7515729,111500,3,3 izbový byt,75,359.5
21.9200782,48.762863,74500,1,1 izbový byt,37,360.8
21.9125818,48.7514315,89900,2,2 izbový byt,47,360.1
21.9290325,48.7475965,90000,3,3 izbový byt,58,361.2
21.9268022,48.7483827,117000,3,3 izbový byt,63,361
21.9290325,48.7475965,139000,5,5 a viac izbový byt,95,361.2
20.5153949,48.9565642,126500,3,3 izbový byt,76,266
20.5678887,48.9433762,143000,3,3 izbový byt,65,269.2
20.5662793,48.9460047,125000,2,2 izbový byt,52,269.2
20.5556918,48.9386532,165000,3,3 izbový byt,75,268.2
20.5426702,48.9472217,88000,3,3 izbový byt,73,267.6
20.5678887,48.9433762,138000,3,3 izbový byt,80,269.2
21.32383072,48.67367123,375000,4,4 izbový byt,143,316.1
21.2577477,48.7209956,122000,1,1 izbový byt,23,312.2
21.2950501,48.72138364,243450,3,3 izbový byt,76,314.9
21.24696065,48.72022588,139990,2,2 izbový byt,41,311.4
21.29539343,48.72151104,168990,2,2 izbový byt,47,314.9
21.29502463,48.72725881,249633,3,3 izbový byt,104,315
21.29483152,48.72724091,145000,2,2 izbový byt,48,315
21.29541488,48.72141195,177900,2,2 izbový byt,55,314.9
21.29532905,48.72144026,105500,1,1 izbový byt,37,314.9
21.29554363,48.72151104,276990,3,3 izbový byt,78,314.9
21.29551816,48.72185861,173400,2,2 izbový byt,51,314.9
21.29545088,48.72164269,326600,4,4 izbový byt,101,314.9
21.2155629,48.7159077,144990,3,3 izbový byt,62,309
21.2517365,48.7347918,159990,3,3 izbový byt,83,312
22.0767388,48.5573299,52000,3,3 izbový byt,65,369.4
21.2818673,48.6912953,145000,3,3 izbový byt,68,313.4
21.2087178,48.717947,119990,2,2 izbový byt,36,308.6
21.2556596,48.7252456,149990,2,2 izbový byt,54,312.1
21.9153424,48.7492572,113500,3,3 izbový byt,68,360.2
21.2406276,48.7104811,164000,3,3 izbový byt,68,310.7
21.2305296,48.7188078,117990,1,1 izbový byt,29,310.2
21.1724662,48.6315221,114900,2,2 izbový byt,59,304.4
20.5177003,48.955998,261425,3,3 izbový byt,113,266.2
20.5177003,48.955998,212000,3,3 izbový byt,98,266.2
21.2424053,48.7319181,172000,3,3 izbový byt,68,311.3
20.5177003,48.955998,128000,2,2 izbový byt,47,266.2
21.7169845,48.6299877,114990,3,3 izbový byt,75,344
21.2310649,48.7000531,119990,2,2 izbový byt,52,309.9
21.2863736,48.7378124,175000,3,3 izbový byt,72,314.6
21.2477552,48.7264964,149990,2,2 izbový byt,56,311.6
22.0767388,48.5573299,70000,4,4 izbový byt,83,369.4
21.2527668,48.7225184,299990,3,3 izbový byt,76,311.9
21.2899032,48.6870858,158000,3,3 izbový byt,65,313.9
20.5177003,48.955998,154775,2,2 izbový byt,69,266.2
20.5177003,48.955998,189250,2,2 izbový byt,89,266.2
21.2577477,48.7209956,169900,3,3 izbový byt,65,312.2
21.7212318,48.6338482,99990,3,3 izbový byt,68,344.3
21.2581401,48.7217052,199990,3,3 izbový byt,57,312.2
21.22992,48.7174215,85000,1,1 izbový byt,23,310.1
21.2437177,48.7261712,174990,3,3 izbový byt,75,311.3
21.2577477,48.7209956,169900,3,3 izbový byt,65,312.2
22.0767388,48.5573299,55000,3,3 izbový byt,64,369.4
21.2460785,48.7301239,159990,2,2 izbový byt,57,311.5
21.2794134,48.6935344,169990,2,2 izbový byt,67,313.2
21.2451801,48.7488259,129990,2,2 izbový byt,55,311.9
21.2623497,48.7313026,137000,1,1 izbový byt,39,312.7
21.231821,48.7075622,149990,3,3 izbový byt,55,310.1
21.2136532,48.7101925,149990,3,3 izbový byt,65,308.8
21.294352,48.6805095,120000,1,1 izbový byt,42,314.1
21.2983549,48.6810364,120000,2,2 izbový byt,39,314.4
21.2087178,48.717947,133900,2,2 izbový byt,50,308.6
21.2775334,48.7422624,114990,2,2 izbový byt,43,314
21.2900378,48.6853833,195000,4,4 izbový byt,70,313.8
21.2519649,48.7411212,179990,3,3 izbový byt,54,312.2
21.2438728,48.7066437,143000,2,2 izbový byt,43,310.9
21.2340978,48.7040071,142000,2,2 izbový byt,40,310.2
21.2606132,48.7027614,135000,2,2 izbový byt,53,312
21.2579942,48.7098346,168900,2,2 izbový byt,65,312
21.0008755,48.6125537,69000,2,2 izbový byt,48,291.6
21.2475427,48.7480086,111000,1,1 izbový byt,42,312
21.2695794,48.7589122,129900,2,2 izbový byt,55,313.8
21.2806032,48.6862887,197000,3,3 izbový byt,68,313.2
21.2428491,48.7492832,398000,5,5 a viac izbový byt,167,311.7
21.2155629,48.7159077,189000,3,3 izbový byt,65,309
21.2806032,48.6862887,199000,3,3 izbový byt,68,313.2
21.2544479,48.7234209,366900,4,4 izbový byt,167,312
21.3007557,48.6782642,169900,3,3 izbový byt,68,314.5
21.2438728,48.7066437,143000,2,2 izbový byt,43,310.9
21.2806032,48.6862887,114700,2,2 izbový byt,39,313.2
21.2546994,48.7013432,185000,3,3 izbový byt,69,311.6
21.2340978,48.7040071,172900,3,3 izbový byt,78,310.2
21.2400972,48.7095061,170000,3,3 izbový byt,66,310.7
21.2285878,48.7191244,106500,1,1 izbový byt,29,310.1
21.2581401,48.7217052,157900,2,2 izbový byt,52,312.2
21.2569682,48.7092731,160000,3,3 izbový byt,68,311.9
21.2155629,48.7159077,174900,2,2 izbový byt,48,309
21.2517365,48.7347918,189900,3,3 izbový byt,73,312
21.2635479,48.699592,147900,2,2 izbový byt,50,312.2
21.2546175,48.7381229,134000,2,2 izbový byt,54,312.3
21.2757763,48.7572569,173000,3,3 izbový byt,80,314.2
21.2136532,48.7101925,209900,4,4 izbový byt,92,308.8
21.2475427,48.7480086,145000,2,2 izbový byt,54,312
21.2635479,48.699592,129900,2,2 izbový byt,54,312.2
21.9186025,48.7646292,140000,3,3 izbový byt,74,360.7
21.2400629,48.7184565,165000,3,3 izbový byt,68,310.9
21.9148577,48.7559954,140000,3,3 izbový byt,74,360.3
21.9256528,48.7690977,140000,3,3 izbový byt,74,361.3
21.2400972,48.7095061,145000,3,3 izbový byt,69,310.7
21.1724662,48.6315221,125000,2,2 izbový byt,44,304.4
21.9256528,48.7690977,140000,3,3 izbový byt,74,361.3
21.9148577,48.7559954,145000,4,4 izbový byt,75,360.3
21.2577477,48.7209956,148000,2,2 izbový byt,42,312.2
21.2783578,48.7403882,125000,1,1 izbový byt,43,314.1
21.9148577,48.7559954,138900,5,5 a viac izbový byt,94,360.3
21.2136532,48.7101925,195000,3,3 izbový byt,76,308.8
21.2551646,48.7574621,158000,3,3 izbový byt,64,312.8
21.2389886,48.7093092,183000,3,3 izbový byt,64,310.6
21.2644478,48.5493833,142000,3,3 izbový byt,66,309.8
21.2418015,48.7117469,259000,4,4 izbový byt,82,310.9
21.2806032,48.6862887,168000,3,3 izbový byt,71,313.2
20.8738999,48.913463,57000,2,2 izbový byt,53,289.6
20.533863,48.6628294,66000,2,2 izbový byt,54,258.8
21.2299828,48.7170347,123000,1,1 izbový byt,28,310.1
21.2986342,48.6785757,139900,3,3 izbový byt,71,314.3
21.2308293,48.7294902,159900,3,3 izbový byt,55,310.4
21.2464343,48.74623,169900,3,3 izbový byt,64,311.9
21.2556591,48.7363272,115000,2,2 izbový byt,54,312.3
21.2350141,48.7152098,199990,3,3 izbový byt,68,310.4
21.2530989,48.7303792,175900,2,2 izbový byt,55,312
21.718724,48.6260003,115000,4,4 izbový byt,83,344
21.2040671,48.7718642,169000,2,2 izbový byt,63,309.4
21.2909453,48.7279577,132990,3,3 izbový byt,55,314.7
21.2137953,48.7104616,168000,3,3 izbový byt,70,308.8
20.5501091,48.9454414,126400,3,3 izbový byt,73,268
20.5678887,48.9433762,79000,1,1 izbový byt,36,269.2
20.5678887,48.9433762,117000,3,3 izbový byt,73,269.2
20.9339431,48.8518087,82900,3,3 izbový byt,68,292.1
20.5643746,48.9355683,69000,1,1 izbový byt,36,268.7
20.5614384,48.9373324,63900,1,1 izbový byt,37,268.5
20.5688554,48.9351732,88000,1,1 izbový byt,36,269
21.29304526,48.72036455,156000,2,2 izbový byt,47,314.7
21.2572364,48.7099132,109900,1,1 izbový byt,31,311.9
21.23812866,48.73170853,169900,4,4 izbový byt,75,311
21.22931671,48.71921539,173900,4,4 izbový byt,81,310.1
21.25720024,48.70952606,163000,2,2 izbový byt,54,311.9
21.24319077,48.74850082,120000,2,2 izbový byt,53,311.7
21.2884,48.7254,209900,3,3 izbový byt,84,314.5
21.2475427,48.7480086,173429,2,2 izbový byt,52,312
20.5409,48.6545,82900,3,3 izbový byt,72,259.2
21.9102,48.7541,120429,2,2 izbový byt,56,359.9
20.5733,48.9413,180000,3,3 izbový byt,96,269.5
21.2485,48.7284,140000,1,1 izbový byt,28,311.7
21.2412,48.713,174000,3,3 izbový byt,68,310.8
21.6597,48.7019,75459,3,3 izbový byt,73,340.9
20.9981,48.6201,58959,1,1 izbový byt,42,291.5
20.5377,48.6646,83000,3,3 izbový byt,74,259.1
21.2537,48.722739,137429,2,2 izbový byt,42,311.9
21.2556596,48.7252456,255000,3,3 izbový byt,75,312.1
21.2526443,48.7309137,309000,3,3 izbový byt,116,312
21.2556596,48.7252456,255000,3,3 izbový byt,76,312.1
21.2556596,48.7252456,205000,2,2 izbový byt,68,312.1
21.2390434,48.71761647,115000,1,1 izbový byt,41,310.8
21.3029302,48.6747189,149000,3,3 izbový byt,67,314.6
21.23904876,48.71752091,115000,2,2 izbový byt,41,310.8
21.25476482,48.74025437,103000,2,2 izbový byt,50,312.4
21.24225855,48.7076011,109000,1,1 izbový byt,33,310.8
21.2942446,48.6803054,184900,3,3 izbový byt,71,314.1
21.2383538,48.7108157,139900,2,2 izbový byt,39,310.6
21.2644833,48.6948498,135000,2,2 izbový byt,56,312.2
21.28489742,48.73679625,179000,3,3 izbový byt,65,314.5
21.2417664,48.7144105,152000,2,2 izbový byt,52,310.9
21.2103918,48.7143712,188000,3,3 izbový byt,70,308.6
21.280597,48.7381553,164000,2,2 izbový byt,51,314.2
21.2357049,48.7170484,169000,3,3 izbový byt,69,310.5
21.2454113,48.7363941,179000,4,4 izbový byt,76,311.6
21.277936,48.7403345,139800,2,2 izbový byt,42,314
21.212352,48.7142027,173000,3,3 izbový byt,70,308.8
21.28489742,48.73679625,198000,3,3 izbový byt,80,314.5
21.26704678,48.73324375,240000,2,2 izbový byt,82,313.1
21.2522517,48.7213649,385000,3,3 izbový byt,98,311.8
21.2808175,48.6944017,174900,3,3 izbový byt,68,313.3
21.2062388,48.7159941,239000,3,3 izbový byt,70,308.4
21.2301851,48.722269,179000,4,4 izbový byt,82,310.2
21.3007557,48.6782642,147000,3,3 izbový byt,64,314.5
21.2522517,48.7213649,449000,4,4 izbový byt,146,311.8
21.2537,48.722739,129000,2,2 izbový byt,58,311.9
21.2062388,48.7159941,99000,1,1 izbový byt,24,308.4
21.2062388,48.7159941,109000,1,1 izbový byt,24,308.4
21.2522517,48.7213649,285000,3,3 izbový byt,76,311.8
21.2522517,48.7213649,325000,3,3 izbový byt,82,311.8
21.25692,48.7032955,169990,4,4 izbový byt,68,311.8
21.2170354,48.7192782,125990,2,2 izbový byt,50,309.2
21.2569682,48.7092731,142000,2,2 izbový byt,55,311.9
21.2108558,48.7179404,174990,3,3 izbový byt,78,308.7
21.2590224,48.724547,269990,3,3 izbový byt,66,312.4
21.2400608,48.7345715,174900,3,3 izbový byt,74,311.2
21.296874,48.6814118,169500,3,3 izbový byt,64,314.3
21.2522517,48.7213649,415000,3,3 izbový byt,140,311.8
21.2591387,48.7102402,182900,2,2 izbový byt,60,312.1
21.2522517,48.7213649,259000,2,2 izbový byt,59,311.8
21.2546822,48.7446004,335000,3,3 izbový byt,108,312.4
21.2500405,48.7363668,195000,3,3 izbový byt,82,311.9
21.2577477,48.7209956,335000,3,3 izbový byt,97,312.2
21.3007557,48.6782642,99990,1,1 izbový byt,42,314.5
21.2591387,48.7102402,182900,2,2 izbový byt,60,312.1
21.2738994,48.7542614,169000,4,4 izbový byt,80,314
21.2577477,48.7209956,169990,3,3 izbový byt,59,312.2
21.2855571,48.68841,170000,4,4 izbový byt,70,313.6
21.2678189,48.7184567,260000,3,3 izbový byt,92,312.9
21.231879,48.7219301,111990,1,1 izbový byt,29,310.3
21.2581401,48.7217052,149900,2,2 izbový byt,50,312.2
21.2612288,48.7330901,148900,2,2 izbový byt,50,312.7
21.2612288,48.7330901,179990,3,3 izbový byt,65,312.7
21.2526338,48.7374704,155000,2,2 izbový byt,58,312.2
21.25692,48.7032955,169990,4,4 izbový byt,68,311.8
21.281085,48.7425515,129990,2,2 izbový byt,58,314.3
21.9268022,48.7483827,134990,4,4 izbový byt,80,361
21.2566743,48.7296827,174990,3,3 izbový byt,64,312.3
21.2477368,48.7203239,177990,3,3 izbový byt,65,311.5
21.177729,48.6309856,99950,1,1 izbový byt,35,304.8
21.2461837,48.7366124,235000,3,3 izbový byt,85,311.7
21.2570032,48.7223734,120000,1,1 izbový byt,27,312.2
21.288299,48.6843793,119790,2,2 izbový byt,40,313.7
21.2148908,48.7164151,206000,4,4 izbový byt,77,309
21.2570841,48.7092508,139990,2,2 izbový byt,51,311.9
21.2305296,48.7188078,104980,1,1 izbový byt,29,310.2
21.2345873,48.7143063,170000,3,3 izbový byt,68,310.4
21.0008755,48.6125537,119890,3,3 izbový byt,79,291.6
21.2345873,48.7143063,430000,4,4 izbový byt,127,310.4
21.2148908,48.7164151,175000,3,3 izbový byt,75,309
21.2400629,48.7184565,147800,3,3 izbový byt,53,310.9
21.240751,48.7306662,199000,3,3 izbový byt,70,311.2
21.2515216,48.7342579,189000,2,2 izbový byt,95,312
21.2167523,48.7139769,140000,3,3 izbový byt,64,309.1
21.2391936,48.7168449,139990,3,3 izbový byt,68,310.8
21.2515216,48.7342579,159500,2,2 izbový byt,55,312
21.2646894,48.7570824,135900,3,3 izbový byt,60,313.4
21.2635479,48.699592,195990,3,3 izbový byt,75,312.2
21.2652263,48.7270792,194900,2,2 izbový byt,58,312.9
21.2534747,48.7237063,208800,1,1 izbový byt,41,311.9
21.2606587,48.7243413,250000,2,2 izbový byt,53,312.5
21.2606132,48.7027614,320000,4,4 izbový byt,118,312
21.2652263,48.7270792,294900,3,3 izbový byt,101,312.9
21.2546419,48.7362674,177000,2,2 izbový byt,54,312.3
21.2560405,48.7379265,152000,2,2 izbový byt,52,312.4
21.2534747,48.7237063,361080,3,3 izbový byt,71,311.9
21.2544479,48.7234209,260000,4,4 izbový byt,103,312
21.2364688,48.7127673,131000,2,2 izbový byt,35,310.5
21.2616931,48.7082646,189500,3,3 izbový byt,68,312.2
21.2577243,48.7014133,142490,2,2 izbový byt,41,311.8
21.2129846,48.7163637,179900,3,3 izbový byt,77,308.9
21.2775334,48.7422624,154900,3,3 izbový byt,67,314
21.2544479,48.7234209,150000,4,4 izbový byt,103,312
21.2544479,48.7234209,350000,4,4 izbový byt,206,312
21.2465969,48.7269027,198750,2,2 izbový byt,56,311.5
21.2640692,48.7162629,133000,1,1 izbový byt,35,312.6
21.2639424,48.758589,109000,1,1 izbový byt,39,313.4
21.2472814,48.7170151,390000,4,4 izbový byt,106,311.4
21.2627324,48.7604216,169000,3,3 izbový byt,76,313.4
21.2534747,48.7237063,365800,3,3 izbový byt,72,311.9
21.2906243,48.6849815,169000,4,4 izbový byt,70,313.9
21.2736785,48.7545542,142000,3,3 izbový byt,77,314
21.2289907,48.7193296,106500,1,1 izbový byt,29,310.1
21.25356674,48.7257792,359000,3,3 izbový byt,83,312
21.2452021,48.7494871,155000,2,2 izbový byt,54,311.9
21.2425117,48.7043499,139900,1,1 izbový byt,42,310.8
21.2831078,48.6981989,152000,3,3 izbový byt,65,313.6
21.2835967,48.6909259,117000,2,2 izbový byt,40,313.5
21.25732183,48.71006487,168000,2,2 izbový byt,65,311.9
21.2783578,48.7403882,139000,3,3 izbový byt,74,314.1
21.2808175,48.6944017,154500,3,3 izbový byt,68,313.3
21.2921536,48.6834153,126000,2,2 izbový byt,50,314
21.2855571,48.68841,194999,4,4 izbový byt,79,313.6
21.2818673,48.6912953,94900,2,2 izbový byt,40,313.4
21.2569682,48.7092731,129900,1,1 izbový byt,52,311.9
21.3029302,48.6747189,165000,3,3 izbový byt,69,314.6
21.27067263,48.75250923,169999,4,4 izbový byt,80,313.8
21.2315643,48.7147162,163999,3,3 izbový byt,68,310.2
21.299919,48.675712,115000,1,1 izbový byt,40,314.4
21.23205499,48.71692236,299900,3,3 izbový byt,96,310.3
21.2676674,48.7539765,179990,4,3 izbový byt,79,313.6
21.2094942,48.71647881,99000,1,1 izbový byt,31,308.6
21.2345873,48.7143063,92900,1,1 izbový byt,23,310.4
21.23514191,48.7116438,120000,1,1 izbový byt,29,310.4
21.27937493,48.73813118,139000,2,2 izbový byt,51,314.1
21.2112155,48.71093724,149900,3,3 izbový byt,69,308.6
21.270443,48.718813,275000,3,3 izbový byt,92,313.1
21.2148908,48.7164151,179990,2,2 izbový byt,50,309
21.2844607,48.6893403,149990,3,3 izbový byt,67,313.5
21.2869927,48.6873036,166999,3,3 izbový byt,70,313.7
21.2676674,48.7539765,179990,4,4 izbový byt,79,313.6
21.29351776,48.68342169,177000,3,3 izbový byt,65,314.1
21.218685,48.716619,142999,3,3 izbový byt,62,309.3
21.2112155,48.71093724,149900,3,3 izbový byt,69,308.6
21.2415705,48.7326554,159999,3,3 izbový byt,68,311.3
21.210869,48.717898,174900,3,3 izbový byt,62,308.7
21.300928,48.678351,204999,3,3 izbový byt,69,314.5
21.29360741,48.68477891,155000,3,3 izbový byt,68,314.1
21.2771429,48.7442344,139990,2,2 izbový byt,56,314.1
21.26185929,48.71431462,215000,3,3 izbový byt,64,312.4
21.24870299,48.73435106,188900,3,3 izbový byt,76,311.8
21.2415705,48.7326554,159999,3,3 izbový byt,68,311.3
21.2461837,48.7366124,154990,2,2 izbový byt,55,311.7
21.24149322,48.70703328,128000,2,2 izbový byt,40,310.7
21.302944,48.674831,185000,3,3 izbový byt,68,314.6
21.218685,48.716619,169990,3,3 izbový byt,62,309.3
21.21315497,48.70886327,169990,3,3 izbový byt,65,308.7
21.28767249,48.73651552,134999,2,1 izbový byt,42,314.7
21.218685,48.716619,189999,3,3 izbový byt,62,309.3
21.2415705,48.7326554,159999,3,3 izbový byt,68,311.3
21.2570841,48.7092508,183500,3,3 izbový byt,71,311.9
21.2345873,48.7143063,164900,4,4 izbový byt,76,310.4
21.259829,48.7071853,127700,2,2 izbový byt,53,312.1
21.24688684,48.72855945,124900,1,1 izbový byt,31,311.6
21.2783413,48.7423393,159990,2,2 izbový byt,58,314.1
21.2570032,48.7223734,129900,2,2 izbový byt,50,312.2
21.27218205,48.75326083,109990,1,1 izbový byt,40,313.9
21.24656157,48.72307431,217990,3,3 izbový byt,69,311.4
